5】、7,time,lat,lng,flex,gsr,bpm
2303,213:11:00,45.425664,56258.28333,33,125,115
2304,213:11:00,45.425664,56258.28333,36,120,115
2305,16:16:22,45.425665,12.363136,38,126,115
2306,16:16:22,45.425665,12.363136,41,128,118
2307,16:16:22,45.425665,12.363136,43,130,101
2308,16:16:22,45.425665,12.363136,38,130,105
2309,16:16:22,45.425665,12.363136,34,130,110
2310,16:16:22,45.425665,12.363136,32,128,104
2311,16:16:22,45.425665,12.363136,29,124,106
2312,16:16:22,45.425665,12.363136,28,121,115
2313,16:16:22,45.425665,12.363136,26,120,115
2314,16:16:22,45.425665,12.363136,26,122,119
2315,16:16:22,45.425665,12.363136,28,124,111
2316,16:16:22,45.425665,12.363136,32,127,117
2317,16:16:35,45.425665,12.363021,35,129,121
2318,16:16:35,45.425665,12.363021,41,131,119
2319,16:16:35,45.425665,12.363021,42,126,118
2320,16:16:35,45.425665,12.363021,40,122,113
2321,16:16:35,45.425665,12.363021,41,121,109
2322,16:16:35,45.425665,12.363021,38,123,112
2323,16:16:35,45.425665,12.363021,34,122,107
2324,16:16:35,45.425665,12.363021,30,118,109
2325,16:16:43,45.42566,12.362922,34,117,113
2326,16:16:43,45.42566,12.362922,29,118,113
2327,16:16:43,45.42566,12.362922,29,117,109
2328,16:16:43,45.42566,12.362922,32,118,105
2329,16:16:43,45.42566,12.362922,30,120,111
2330,16:16:43,45.42566,12.362922,27,123,120
2331,16:16:43,45.42566,12.362922,25,125,121
2332,16:16:43,45.42566,12.362922,26,127,121
2333,16:16:43,45.42566,12.362922,27,128,116
2334,16:16:43,45.42566,12.362922,30,130,112
2335,16:16:43,45.42566,12.362922,30,133,120
2336,16:16:43,45.42566,12.362922,29,135,116
2337,16:16:43,45.42566,12.362922,29,136,119
2338,16:16:43,45.42566,12.362922,32,137,119
2339,16:16:43,45.42566,12.362922,31,136,121
2340,16:16:43,45.42566,12.362922,31,137,112
2341,16:16:43,45.42566,12.362922,31,137,114
2342,16:16:43,45.42566,12.362922,34,136,113
2343,16:16:43,45.42566,12.362922,38,135,120
2344,16:16:43,45.42566,12.362922,37,132,119
2345,16:16:43,45.42566,12.362922,41,130,121
2346,16:16:43,45.42566,12.362922,42,129,123
2347,16:16:43,45.42566,12.362922,51,265,123
2348,16:16:43,45.42566,12.362922,59,313,117
2349,16:16:43,45.42566,12.362922,57,147,120
2350,16:16:43,45.42566,12.362922,50,140,121
2351,16:16:43,45.42566,12.362922,48,138,119
2352,16:16:43,45.42566,12.362922,37,137,111
2353,01:15:11,45.425798,0.362384,36,138,106
2354,01:15:11,45.425798,0.362384,41,138,112
2355,01:15:11,45.425798,0.362384,37,134,111
2356,01:15:11,45.425798,0.362384,24,130,114
2357,01:15:11,45.425798,0.362384,21,131,114
2358,01:15:11,45.425798,0.362384,21,133,114
2359,01:15:11,45.425798,0.362384,21,133,109
2360,16:17:21,45.425829,12.362255,32,132,104
2361,16:17:21,45.425829,12.362255,31,129,101
2362,16:17:21,45.425829,12.362255,33,126,111
2363,16:17:21,45.425829,12.362255,31,126,111
2364,16:17:21,45.425829,12.362255,28,129,111
2365,16:17:21,45.425829,12.362255,24,132,111
2366,16:17:21,45.425829,12.362255,22,134,111
2367,16:17:21,45.425829,12.362255,26,136,111
2368,16:17:21,45.425829,12.362255,26,140,111
2369,16:17:21,45.425829,12.362255,26,140,111
2370,16:17:21,45.425829,12.362255,28,133,116
2371,16:17:21,45.425829,12.362255,40,127,106
2372,16:17:34,45.425892,12.362051,49,126,106
2373,16:17:34,45.425892,12.362051,50,128,106
2374,16:17:34,45.425892,12.362051,50,131,106
2375,214:80:00,45.425914,1.362011,51,135,92
2376,16:17:39,45.425918,12.362,51,137,92
2377,16:17:39,45.425918,12.362,50,139,92
2378,16:17:39,45.425918,12.362,49,143,98
2379,16:17:39,45.425918,12.362,46,142,98
2380,16:17:43,0,0,47,144,98
2381,16:17:43,0,0,48,144,98
2382,16:17:43,0,0,50,145,98
2383,16:17:43,0,0,46,144,98
2384,16:17:43,0,0,45,146,98
2385,16:17:43,0,0,49,143,98
2386,16:17:43,0,0,47,136,98
2387,16:17:43,0,0,49,133,98
2388,16:17:43,0,0,47,133,98
2389,16:17:43,0,0,48,134,98
2390,16:17:43,0,0,49,91,98
2391,16:17:43,0,0,48,100,98
2392,16:17:43,0,0,52,114,96
2393,16:17:43,0,0,44,114,96
2394,16:17:58,45.42595,12.361879,48,115,96
2395,16:17:58,45.42595,12.361879,49,115,88
2396,16:17:58,45.42595,12.361879,49,114,76
2397,16:17:58,45.42595,12.361879,49,113,76
2398,16:18:03,45.425956,12.361874,49,121,76
2399,16:18:03,45.425956,12.361874,46,139,76
2400,16:18:03,45.425956,12.361874,43,141,76
2401,16:18:03,45.425956,12.361874,70,148,89
2402,16:18:03,45.425956,12.361874,94,152,103
2403,16:18:03,45.425956,12.361874,52,141,104
2404,16:18:03,45.425956,12.361874,48,141,99
2405,16:18:10,0.925959,12.361872,37,139,92
2406,16:18:11,45.425958,12.361867,54,140,80
2407,16:18:11,45.425958,12.361867,32,138,92
2408,16:18:14,45.425959,56175.15168,31,134,83
2409,16:18:14,45.425959,56175.15168,29,135,96
2410,16:18:16,45.425963,12.361847,32,135,84
2411,16:18:16,45.425963,12.361847,31,131,89
2412,16:18:16,45.425963,12.361847,32,131,100
2413,16:18:16,45.425963,12.361847,31,130,103
2414,16:18:16,45.425963,12.361847,37,130,102
2415,16:18:16,45.425963,12.361847,42,132,108
2416,16:18:16,45.425963,12.361847,40,132,96
2417,16:18:16,45.425963,12.361847,34,128,96
2418,16:18:24,45.425985,12.361752,29,128,96
2419,16:18:24,45.425985,12.361752,28,126,83
2420,16:18:24,45.425985,12.361752,27,129,89
2421,16:18:24,45.425985,12.361752,29,128,81
2422,16:18:24,45.425985,12.361752,31,143,102
2423,16:18:24,45.425985,12.361752,33,123,104
2424,16:18:24,45.425985,12.361752,31,110,90
2425,16:18:24,45.425985,12.361752,41,121,87
2426,16:18:24,45.425985,12.361752,48,120,87
2427,16:18:24,45.425985,12.361752,34,122,87
2428,16:18:24,45.425985,12.361752,30,127,78
2429,16:18:24,45.425985,12.361752,34,131,72
2430,16:18:37,45.426032,12.361662,33,133,72
2431,16:18:37,45.426032,12.361662,31,122,88
2432,16:18:37,45.426032,12.361662,35,121,88
2433,16:18:37,45.426032,12.361662,38,122,76
2434,16:18:42,45.42606,12.361608,33,122,95
2435,16:18:42,45.42606,12.361608,31,118,97
2436,16:18:42,45.42606,12.361608,29,114,93
2437,16:18:42,45.42606,12.361608,34,118,90
2438,16:18:42,45.42606,12.361608,39,117,99
2439,16:18:42,45.42606,12.361608,38,115,101
2440,16:18:42,45.42606,12.361608,40,118,103
2441,16:18:42,45.42606,12.361608,39,117,91
2442,16:18:50,45.426112,12.36151,34,116,80
2443,16:18:50,45.426112,12.36151,27,120,85
2444,16:18:50,45.426112,12.36151,27,117,76
2445,16:18:50,45.426112,12.36151,27,118,99
2446,16:18:55,45.426141,12.361432,31,119,91
2447,16:18:55,45.426141,12.361432,38,121,86
2448,16:18:55,45.426141,12.361432,38,118,98
2449,16:18:55,45.426141,12.361432,20,104,106
2450,16:18:55,45.426141,12.361432,19,100,106
2451,16:18:55,45.426141,12.361432,28,104,106
2452,16:18:55,45.426141,12.361432,37,108,106
2453,16:18:55,45.426141,12.361432,49,113,106
2454,16:19:03,45.42618,12.361328,52,106,102
2455,16:19:03,45.42618,12.361328,44,100,85
2456,16:19:03,45.42618,12.361328,52,102,90
2457,16:19:03,45.42618,12.361328,29,103,86
2458,16:19:08,45.426193,12.361301,48,109,86
2459,16:19:08,45.426193,12.361301,50,115,86
2460,16:19:08,45.426193,12.361301,52,117,86
2461,16:19:08,45.426193,12.361301,54,117,86
2462,16:19:08,45.426193,12.361301,55,118,86
2463,16:19:08,45.426193,12.361301,39,120,86
2464,16:19:08,45.426193,12.361301,40,122,77
2465,16:19:08,45.426193,12.361301,45,181,77
2466,16:19:16,45.426233,12.361202,40,127,77
2467,16:19:16,45.426233,12.361202,38,125,77
2468,16:19:16,45.426233,12.361202,43,124,77
2469,16:19:16,45.426233,12.361202,52,125,88
2470,16:19:21,45.426263,12.361143,46,116,109
2471,16:19:21,45.426263,12.361143,44,115,118
2472,16:19:21,45.426263,12.361143,45,117,115
2473,16:19:21,45.426263,12.361143,49,120,117
2474,16:19:21,45.426263,12.361143,51,163,113
2475,16:19:21,45.426263,12.361143,42,171,107
2476,16:19:21,45.426263,12.361143,31,170,102
2477,16:19:21,45.426263,12.361143,25,166,110
2478,01:59:29,45.426287,12.361063,27,170,97
2479,01:59:29,45.426287,12.361063,28,172,91
2480,01:59:29,45.426287,12.361063,31,174,87
2481,01:59:29,45.426287,12.361063,30,172,99
2482,16:19:34,45.426328,12.360988,28,170,99
2483,16:19:34,45.426328,12.360988,30,173,107
2484,16:19:34,45.426328,12.360988,31,178,98
2485,16:19:34,45.426328,12.360988,34,180,94
2486,16:19:34,45.426328,12.360988,36,181,96
2487,16:19:34,45.426328,12.360988,37,190,91
2488,16:19:34,45.426328,12.360988,37,187,88
2489,16:19:34,45.426328,12.360988,32,188,76
2490,16:19:42,45.426382,12.360879,23,186,76
2491,16:19:42,45.426382,12.360879,25,181,76
2492,16:19:42,45.426382,12.360879,27,189,67
2493,16:19:42,45.426382,12.360879,29,186,65
2494,16:19:47,45.426412,12.360821,32,195,65
2495,16:19:47,45.426412,12.360821,32,192,65
2496,16:19:47,45.426412,12.360821,29,196,67
2497,16:19:47,45.426412,12.360821,29,195,67
2498,16:19:47,45.426412,12.360821,31,196,95
2499,16:19:47,45.426412,12.360821,29,195,95
2500,16:19:47,45.426412,12.360821,31,490,84
2501,16:19:47,45.426412,12.360821,35,132,105
2502,16:19:47,45.426412,12.360821,55,117,108
2503,16:19:47,45.426412,12.360821,59,118,114
2504,16:19:47,45.426412,12.360821,63,120,109
2505,16:19:47,45.426412,12.360821,23,121,109
2506,16:20:00,45.426455,12.360705,31,124,114
2507,16:20:00,45.426455,12.360705,26,124,108
2508,16:20:00,45.426455,12.360705,18,120,108
2509,16:20:00,45.426455,12.360705,23,120,96
2510,16:20:00,45.426455,12.360705,25,122,98
2511,16:20:00,45.426455,12.360705,17,126,98
2512,16:20:00,45.426455,12.360705,16,127,98
2513,16:20:00,45.426455,12.360705,16,128,98
2514,16:20:00,45.426455,12.360705,22,127,98
2515,16:20:00,45.426455,12.360705,20,122,98
2516,16:20:00,45.426455,12.360705,17,126,98
2517,16:20:00,45.426455,12.360705,21,123,98
2518,16:20:00,45.426455,12.360705,28,124,98
2519,16:20:00,45.426455,12.360705,23,123,98
2520,16:20:00,45.426455,12.360705,31,136,98
2521,16:20:00,45.426455,12.360705,34,117,98
2522,16:20:00,45.426455,12.360705,44,117,107
2523,16:20:00,45.426455,12.360705,46,115,107
2524,16:20:00,45.426455,12.360705,31,121,107
2525,16:20:00,45.426455,12.360705,20,121,107
2526,16:20:21,45.426514,12.360602,24,121,107
2527,16:20:21,45.426514,12.360602,29,122,107
2528,16:20:21,45.426514,12.360602,21,120,107
2529,16:20:21,45.426514,12.360602,19,119,107
2530,16:20:21,45.426514,12.360602,20,118,107
2531,16:20:21,45.426514,12.360602,22,119,107
2532,16:20:21,45.426514,12.360602,22,120,107
2533,16:20:21,45.426514,12.360602,28,118,107
2534,16:20:21,45.426514,12.360602,51,117,107
2535,16:20:21,45.426514,12.360602,44,103,100
2536,16:20:21,45.426514,12.360602,24,101,100
2537,16:20:21,45.426514,12.360602,29,104,100
2538,16:20:21,45.426514,12.360602,31,109,100
2539,16:20:21,45.426514,12.360602,31,113,100
2540,16:20:21,45.426514,12.360602,41,119,100
2541,16:20:21,45.426514,12.360602,44,114,100
2542,16:20:21,45.426514,12.360602,34,112,100
2543,16:20:21,45.426514,12.360602,37,115,100
2544,16:20:21,45.426514,12.360602,40,118,89
2545,16:20:21,45.426514,12.360602,28,117,89
2546,16:20:21,45.426514,12.360602,29,118,89
2547,16:20:21,45.426514,12.360602,45,120,89
2548,217:45:00,45.426662,56083.21834,31,112,76
2549,16:20:46,45.426666,12.360326,34,106,76
2550,16:20:46,45.426666,12.360326,36,107,76
2551,16:20:46,45.426666,12.360326,48,109,76
2552,16:20:46,45.426666,12.360326,30,112,76
2553,16:20:46,45.426666,12.360326,31,113,76
2554,16:20:46,45.426666,12.360326,40,115,76
2555,16:20:46,45.426666,12.360326,25,114,76
2556,16:20:46,45.426666,12.360326,22,115,76
2557,16:20:46,45.426666,12.360326,22,114,76
2558,16:20:46,45.426666,12.360326,23,112,76
2559,16:20:46,45.426666,12.360326,17,112,76
2560,16:20:46,45.426666,12.360326,18,112,76
2561,16:20:59,45.426753,12.360251,18,112,76
2562,16:20:59,45.426753,12.360251,20,113,76
2563,16:20:59,45.426753,12.360251,26,112,76
2564,16:20:59,45.426753,12.360251,23,110,76
2565,16:20:59,45.426753,12.360251,18,109,76
2566,16:21:05,45.426794,12.360225,14,110,76
2567,16:21:05,45.426794,12.360225,17,113,76
2568,16:21:05,45.426794,12.360225,31,113,76
2569,16:21:05,45.426794,12.360225,22,112,76
2570,16:21:05,45.426794,12.360225,23,111,76
2571,16:21:05,45.426794,12.360225,38,114,76
2572,16:21:05,45.426794,12.360225,35,122,103
2573,16:21:12,45.426823,12.360211,46,182,103
2574,16:21:12,45.426823,12.360211,20,121,103
2575,16:21:12,45.426823,12.360211,20,117,100
2576,16:21:12,45.426823,12.360211,52,120,98
2577,16:21:12,45.426823,12.360211,46,117,100
2578,16:21:12,45.426823,12.360211,46,129,108
2579,16:21:12,45.426823,12.360211,53,129,108
2580,16:21:12,45.426823,12.360211,55,119,108
2581,16:21:12,45.426823,12.360211,40,137,99
2582,16:21:12,45.426823,12.360211,43,141,111
2583,16:21:12,45.426823,12.360211,47,143,107
2584,16:21:12,45.426823,12.360211,46,157,101
2585,16:21:25,45.42691,12.360164,44,123,109
2586,16:21:25,45.42691,12.360164,40,143,103
2587,16:21:25,45.42691,12.360164,65,128,107
2588,16:21:25,45.42691,12.360164,73,137,106
2589,16:21:25,45.42691,12.360164,24,130,113
2590,16:21:25,45.42691,12.360164,58,153,95
2591,16:21:25,45.42691,12.360164,45,155,93
2592,16:21:25,45.42691,12.360164,66,162,89
2593,16:21:25,45.42691,12.360164,57,157,98
2594,16:21:25,45.42691,12.360164,42,154,98
2595,16:21:25,45.42691,12.360164,51,160,98
2596,16:21:25,45.42691,12.360164,55,153,98
2597,16:21:38,45.426993,12.360128,51,154,98
2598,16:21:38,45.426993,12.360128,67,165,108
2599,16:21:38,45.426993,12.360128,20,159,108
2600,16:21:38,45.426993,12.360128,38,207,90
2601,16:21:43,45.427012,12.360117,46,180,84
2602,16:21:43,45.427012,12.360117,22,164,91
2603,16:21:43,45.427012,12.360117,53,265,92
2604,16:21:43,45.427012,12.360117,47,224,95
2605,16:21:43,45.427012,12.360117,43,212,105
2606,16:21:43,45.427012,12.360117,31,203,105
2607,16:21:43,45.427012,12.360117,63,236,105
2608,16:21:43,45.427012,12.360117,69,215,103
2609,16:21:51,45.427079,12.360103,22,180,103
2610,16:21:51,45.427079,12.360103,42,240,87
2611,16:21:51,45.427079,12.360103,52,189,85
2612,16:21:51,45.427079,12.360103,50,424,85
2613,16:21:56,45.427101,12.360089,30,716,85
2614,16:21:56,45.427101,12.360089,33,474,85
2615,16:21:56,45.427101,12.360089,28,389,85
2616,16:21:56,45.427101,12.360089,20,421,85
2617,16:21:56,45.427101,12.360089,19,166,85
2618,16:21:56,45.427101,12.360089,17,503,85
2619,16:21:56,45.427101,12.360089,17,129,85
2620,16:21:56,45.427101,12.360089,15,233,85
2621,16:21:56,45.427101,12.360089,19,124,85
2622,16:21:56,45.427101,12.360089,23,127,85
2623,16:21:56,45.427101,12.360089,11,119,95
2624,16:21:56,45.427101,12.360089,16,252,111
2625,16:22:09,45.427192,12.360077,20,268,108
2626,16:22:09,45.427192,12.360077,15,746,92
2627,16:22:09,45.427192,12.360077,26,750,88
2628,16:22:09,45.427192,12.360077,61,718,98
2629,16:22:09,45.427192,12.360077,54,695,98
2630,16:22:09,45.427192,12.360077,25,678,98
2631,16:22:09,45.427192,12.360077,22,694,98
2632,16:22:09,45.427192,12.360077,22,718,98
2633,16:22:17,45.427228,12.360055,19,680,98
2634,16:22:17,45.427228,12.360055,16,663,98
2635,16:22:17,45.427228,12.360055,22,658,98
2636,16:22:17,45.427228,12.360055,20,649,98
2637,16:22:22,45.427242,12.360044,25,709,98
2638,16:22:22,45.427242,12.360044,38,709,98
2639,16:22:22,45.427242,12.360044,17,603,98
2640,16:22:22,45.427242,12.360044,19,619,98
2641,16:22:22,45.427242,12.360044,23,619,98
2642,01:15:28,45.427267,1.36004,22,626,98
2643,01:15:28,45.427267,1.36004,20,627,98
2644,01:15:28,45.427267,1.36004,22,608,98
2645,01:15:28,45.427267,1.36004,29,614,98
2646,01:15:28,45.427267,1.36004,23,589,98
2647,01:15:28,45.427267,1.36004,21,553,98
2648,16:22:34,45.427287,12.360033,24,556,98
2649,16:22:34,45.427287,12.360033,25,548,98
2650,16:22:34,45.427287,12.360033,27,549,98
2651,16:22:34,45.427287,12.360033,32,573,98
2652,16:22:34,45.427287,12.360033,24,558,98
2653,16:22:34,45.427287,12.360033,25,572,98
2654,16:22:34,45.427287,12.360033,29,547,98
2655,16:22:34,45.427287,12.360033,27,545,98
2656,16:22:42,45.427374,12.360019,33,552,98
2657,16:22:42,45.427374,12.360019,27,545,98
2658,16:22:42,45.427374,12.360019,21,559,98
2659,16:22:42,45.427374,12.360019,20,549,98
2660,16:22:47,45.427413,12.360011,24,532,98
2661,16:22:47,45.427413,12.360011,24,604,98
2662,16:22:47,45.427413,12.360011,19,140,98
2663,16:22:47,45.427413,12.360011,20,121,98
2664,16:22:47,45.427413,12.360011,20,110,98
2665,16:22:47,45.427413,12.360011,13,106,98
2666,16:22:47,45.427413,12.360011,19,144,98
2667,16:22:47,45.427413,12.360011,22,101,98
2668,16:22:47,45.427413,12.360011,26,89,98
2669,16:22:47,45.427413,12.360011,25,96,98
2670,16:22:47,45.427413,12.360011,42,107,87
2671,16:22:47,45.427413,12.360011,47,545,87
2672,16:22:47,45.427413,12.360011,39,93,87
2673,16:22:47,45.427413,12.360011,26,604,87
2674,16:22:47,45.427413,12.360011,19,102,87
2675,16:22:47,45.427413,12.360011,16,91,92
2676,16:22:47,45.427413,12.360011,38,94,99
2677,16:22:47,45.427413,12.360011,61,104,103
2678,16:22:47,45.427413,12.360011,46,96,104
2679,16:23:07,45.427485,12.35997,56,97,104
2680,16:23:07,45.427485,12.35997,56,93,104
2681,16:23:07,45.427485,12.35997,41,85,104
2682,16:23:07,45.427485,12.35997,67,83,104
2683,16:23:12,45.427517,12.359967,65,83,104
2684,16:23:12,45.427517,12.359967,65,92,104
2685,16:23:12,45.427517,12.359967,80,89,105
2686,16:23:12,45.427517,12.359967,52,86,105
2687,16:23:12,45.427517,12.359967,49,83,109
2688,16:23:12,45.427517,12.359967,60,74,104
2689,16:23:12,45.427517,12.359967,62,86,102
2690,16:23:12,45.427517,12.359967,50,90,102
2691,16:23:12,45.427517,12.359967,30,91,111
2692,16:23:12,45.427517,12.359967,20,89,111
2693,16:23:12,45.427517,12.359967,17,89,111
2694,16:23:24,45.427517,12.359967,19,92,111
2695,16:23:25,45.427603,12.359993,20,92,111
2696,16:23:25,45.427603,12.359993,16,91,111
2697,16:23:25,45.427603,12.359993,20,87,111
2698,16:23:25,45.427603,12.359993,27,84,111
2699,16:23:25,45.427603,12.359993,31,95,115
2700,16:23:25,45.427603,12.359993,16,82,113
2701,16:23:25,45.427603,12.359993,15,78,108
2702,16:23:25,45.427603,12.359993,15,83,106
2703,16:23:33,45.427678,12.359988,15,88,105
2704,16:23:33,45.427678,12.359988,18,91,110
2705,16:23:33,45.427678,12.359988,16,83,107
2706,16:23:33,45.427678,12.359988,17,82,93
2707,16:23:38,45.427715,12.359988,16,85,102
2708,16:23:38,45.427715,12.359988,16,78,96
2709,16:23:38,45.427715,12.359988,19,73,111
2710,16:23:38,45.427715,12.359988,17,77,117
2711,16:23:38,45.427715,12.359988,17,81,113
2712,16:23:38,45.427715,12.359988,24,85,98
2713,16:23:38,45.427715,12.359988,31,90,99
2714,16:23:38,45.427715,12.359988,17,88,108
2715,16:23:38,45.427715,12.359988,27,91,105
2716,16:23:38,45.427715,12.359988,32,99,105
2717,16:23:38,45.427715,12.359988,16,88,105
2718,16:23:38,45.427715,12.359988,21,93,104
2719,16:23:51,45.427809,12.359991,24,97,88
2720,16:23:51,45.427809,12.359991,34,99,94
2721,16:23:51,45.427809,12.359991,38,98,94
2722,16:23:51,45.427809,12.359991,26,92,94
2723,16:23:51,45.427809,12.359991,20,88,94
2724,16:23:51,45.427809,12.359991,20,134,94
2725,16:23:51,45.427809,12.359991,21,100,94
2726,16:23:51,45.427809,12.359991,26,83,93
2727,16:23:51,45.427809,12.359991,18,81,88
2728,16:23:51,45.427809,12.359991,25,82,91
2729,16:23:51,45.427809,12.359991,29,111,101
2730,16:24:03,45.427859,12.36,36,147,101
2731,16:24:03,45.427859,12.36,35,156,101
2732,16:24:03,45.427859,12.36,23,133,104
2733,16:24:03,45.427859,12.36,22,153,108
2734,16:24:03,45.427859,12.36,22,98,115
2735,16:24:03,45.427859,12.36,22,77,103
2736,16:24:03,45.427859,12.36,25,76,103
2737,16:24:03,45.427859,12.36,26,67,103
2738,16:24:11,45.427905,12.360009,49,268,98
2739,16:24:11,45.427905,12.360009,46,76,94
2740,16:24:11,45.427905,12.360009,67,449,101
2741,16:24:11,45.427905,12.360009,83,86,108
2742,16:24:16,45.427938,12.360018,64,247,110
2743,16:24:16,45.427938,12.360018,58,93,106
2744,16:24:16,45.427938,12.360018,63,93,108
2745,16:24:16,45.427938,12.360018,52,87,97
2746,16:24:16,45.427938,12.360018,61,88,113
2747,16:24:16,45.427938,12.360018,52,84,115
2748,16:24:16,45.427938,12.360018,49,86,115
2749,16:24:16,45.427938,12.360018,64,88,95
2750,16:24:16,45.427938,12.360018,38,89,102
2751,16:24:16,45.427938,12.360018,42,89,102
2752,16:24:16,45.427938,12.360018,44,85,102
2753,16:24:16,45.427938,12.360018,41,87,102
2754,16:24:16,45.427938,12.360018,41,85,102
2755,16:24:16,45.427938,12.360018,39,723,102
2756,16:24:16,45.427938,12.360018,40,420,102
2757,16:24:16,45.427938,12.360018,30,93,102
2758,16:24:16,45.427938,12.360018,32,92,102
2759,16:24:16,45.427938,12.360018,50,111,102
2760,16:24:16,45.427938,12.360018,37,93,102
2761,16:24:16,45.427938,12.360018,19,85,86
2762,16:24:16,45.427938,12.360018,18,83,86
2763,16:24:16,45.427938,12.360018,18,84,86
2764,16:24:16,45.427938,12.360018,17,86,86
2765,16:24:16,45.427938,12.360018,16,86,86
2766,16:24:42,45.428146,12.360074,10,79,86
2767,16:24:42,45.428146,12.360074,12,70,86
2768,16:24:42,45.428146,12.360074,14,79,86
2769,16:24:42,45.428146,12.360074,24,85,86
2770,16:24:42,45.428146,12.360074,17,82,86
2771,16:24:42,45.428146,12.360074,24,84,86
2772,16:24:42,45.428146,12.360074,37,94,86
2773,16:24:50,45.428202,12.360089,21,91,86
2774,16:24:50,45.428202,12.360089,16,88,86
2775,16:24:50,45.428202,12.360089,12,83,86
2776,16:24:50,45.428202,12.360089,11,82,86
2777,16:24:54,45.428279,12.360103,15,83,86
2778,16:24:54,45.428279,12.360103,13,78,86
2779,16:24:54,45.428279,12.360103,12,71,86
2780,16:24:54,45.428279,12.360103,15,510,86
2781,16:24:54,45.428279,12.360103,14,119,86
2782,16:24:54,45.428279,12.360103,15,100,86
2783,16:24:54,45.428279,12.360103,15,97,86
2784,16:24:54,45.428279,12.360103,17,94,86
2785,16:24:54,45.428279,12.360103,15,88,86
2786,16:24:54,45.428279,12.360103,20,477,86
2787,16:24:54,45.428279,12.360103,26,447,86
2788,16:25:06,45.428452,12.360165,21,427,86
2789,222:70:00,45.428461,0,40,86,86
2790,222:70:00,45.428461,0,19,84,86
2791,222:70:00,45.428461,0,15,81,86
2792,222:70:00,45.428461,0,20,93,86
2793,222:70:00,45.428461,0,19,125,84
2794,222:70:00,45.428461,0,22,467,103
2795,16:25:13,45.428499,12.360175,11,127,96
2796,16:25:13,45.428499,12.360175,14,95,105
2797,16:25:13,45.428499,12.360175,16,101,105
2798,16:25:13,45.428499,12.360175,14,85,105
2799,16:25:18,45.428525,12.360181,13,85,105
2800,16:25:18,45.428525,12.360181,14,96,111
2801,16:25:18,45.428525,12.360181,14,76,97
2802,16:25:18,45.428525,12.360181,30,72,106
2803,16:25:18,45.428525,12.360181,38,76,95
2804,16:25:18,45.428525,12.360181,39,74,95
2805,16:25:18,45.428525,12.360181,31,72,95
2806,16:25:18,45.428525,12.360181,23,75,95
2807,16:25:18,45.428525,12.360181,40,88,95
2808,16:25:18,45.428525,12.360181,36,85,95
2809,16:25:18,45.428525,12.360181,40,93,95
2810,16:25:18,45.428525,12.360181,46,100,95
2811,16:25:18,45.428525,12.360181,31,93,95
2812,16:25:18,45.428525,12.360181,44,96,95
2813,16:25:18,45.428525,12.360181,23,91,95
2814,16:25:18,45.428525,12.360181,22,86,95
2815,16:25:18,45.428525,12.360181,46,90,95
2816,16:25:18,45.428525,12.360181,37,91,95
2817,16:25:18,45.428525,12.360181,28,90,95
2818,16:25:18,45.428525,12.360181,28,83,95
2819,16:25:18,45.428525,12.360181,49,94,95
2820,16:25:18,45.428525,12.360181,36,84,95
2821,16:25:18,45.428525,12.360181,28,81,95
2822,16:25:18,45.428525,12.360181,32,82,95
2823,16:25:18,45.428525,12.360181,20,74,95
2824,16:25:18,45.428525,12.360181,15,67,95
2825,16:25:18,45.428525,12.360181,31,70,95
2826,16:25:48,0,0,29,65,95
2827,16:25:48,0,0,52,72,95
2828,01:15:25,45.428818,0.360255,47,64,95
2829,01:15:25,45.428818,0.360255,64,66,95
2830,01:15:25,45.428818,0.360255,30,55,95
2831,01:15:25,45.428818,0.360255,34,50,95
2832,16:25:54,45.428873,12.360255,43,64,95
2833,16:25:54,45.428873,12.360255,30,64,95
2834,16:25:54,45.428873,12.360255,21,64,101
2835,16:25:54,45.428873,12.360255,19,66,101
2836,16:25:54,45.428873,12.360255,24,67,100
2837,16:25:54,45.428873,12.360255,27,267,88
2838,16:25:54,45.428873,12.360255,26,349,88
2839,16:25:54,45.428873,12.360255,23,63,88
2840,16:26:02,45.428969,12.360293,24,67,88
2841,16:26:02,45.428969,12.360293,27,64,88
2842,16:26:02,45.428969,12.360293,28,338,88
2843,16:26:02,45.428969,12.360293,25,339,88
2844,0.120138889,45.429028,1.369798,29,396,88
2845,0.120138889,45.429028,1.369798,40,404,88
2846,0.120138889,45.429028,1.369798,23,366,82
2847,0.120138889,45.429028,1.369798,29,372,77
2848,0.120138889,45.429028,1.369798,25,450,77
2849,0.120138889,45.429028,1.369798,24,381,77
2850,0.120138889,45.429028,1.369798,31,512,77
2851,0.120138889,45.429028,1.369798,27,219,76
2852,0.120138889,45.429028,1.369798,28,78,82
2853,0.120138889,45.429028,1.369798,29,440,92
2854,0.120138889,45.429028,1.369798,40,94,107
2855,0.120138889,45.429028,1.369798,44,87,111
2856,0.120138889,45.429028,1.369798,39,438,111
2857,0.120138889,45.429028,1.369798,33,596,102
2858,0.120138889,45.429028,1.369798,28,91,88
2859,0.120138889,45.429028,1.369798,46,123,87
2860,0.120138889,45.429028,1.369798,21,101,76
2861,0.120138889,45.429028,1.369798,42,102,90
2862,16:26:26,45.429141,12.360341,48,110,82
2863,16:26:26,45.429141,12.360341,54,105,92
2864,16:26:26,45.429141,12.360341,49,109,85
2865,16:26:26,45.429141,12.360341,63,110,104
